"business_id","day_of_week","opening_time_hours","closing_time_hours"
"k8B-ZZZezlXYLE7YC7FvQg","Friday","480","1020"
"eD3gubPVM3MyAXXnyE-K3g","Thursday","510","1020"
"eD3gubPVM3MyAXXnyE-K3g","Monday","510","1020"
"eD3gubPVM3MyAXXnyE-K3g","Tuesday","510","1020"
"eD3gubPVM3MyAXXnyE-K3g","Wednesday","510","1020"
"eD3gubPVM3MyAXXnyE-K3g","Friday","510","1020"
"zRxSXco0Fs42aPzR6rJSzw","Thursday","510","1050"
"zRxSXco0Fs42aPzR6rJSzw","Monday","510","1050"
"zRxSXco0Fs42aPzR6rJSzw","Tuesday","510","1050"
"zRxSXco0Fs42aPzR6rJSzw","Wednesday","510","1050"
"zRxSXco0Fs42aPzR6rJSzw","Friday","510","960"
"zRxSXco0Fs42aPzR6rJSzw","Sunday","510","780"
"R53UdKGf8uKUIqErS4vc0g","Saturday","630","1260"
"R53UdKGf8uKUIqErS4vc0g","Thursday","630","1260"
"R53UdKGf8uKUIqErS4vc0g","Monday","630","1260"
"R53UdKGf8uKUIqErS4vc0g","Tuesday","630","1260"
"R53UdKGf8uKUIqErS4vc0g","Wednesday","630","1260"
"R53UdKGf8uKUIqErS4vc0g","Friday","630","1260"
"R53UdKGf8uKUIqErS4vc0g","Sunday","630","1200"
"3RCa_Qq-j1yaySmdDvYwZw","Thursday","480","1020"
"3RCa_Qq-j1yaySmdDvYwZw","Monday","480","1020"
"3RCa_Qq-j1yaySmdDvYwZw","Tuesday","420","1020"
"3RCa_Qq-j1yaySmdDvYwZw","Wednesday","480","1020"
"3RCa_Qq-j1yaySmdDvYwZw","Friday","480","1020"
"ElEF5b3n27IBzbA4R-1M1g","Thursday","420","1140"
"ElEF5b3n27IBzbA4R-1M1g","Monday","420","1140"
"ElEF5b3n27IBzbA4R-1M1g","Tuesday","420","1140"
"ElEF5b3n27IBzbA4R-1M1g","Wednesday","420","1140"
"ElEF5b3n27IBzbA4R-1M1g","Friday","420","1140"
"W3VsNhHLMRj5ABMdMcpaUw","Saturday","600","1260"
"W3VsNhHLMRj5ABMdMcpaUw","Thursday","600","1260"
"W3VsNhHLMRj5ABMdMcpaUw","Monday","600","1260"
"W3VsNhHLMRj5ABMdMcpaUw","Tuesday","600","1260"
"W3VsNhHLMRj5ABMdMcpaUw","Wednesday","600","1260"
"W3VsNhHLMRj5ABMdMcpaUw","Friday","600","1260"
"W3VsNhHLMRj5ABMdMcpaUw","Sunday","720","1080"
"U7KGTH26f4uyKXCHt4A4cw","Saturday","540","1260"
"U7KGTH26f4uyKXCHt4A4cw","Thursday","540","1260"
"U7KGTH26f4uyKXCHt4A4cw","Monday","540","1260"
"U7KGTH26f4uyKXCHt4A4cw","Tuesday","540","1260"
"U7KGTH26f4uyKXCHt4A4cw","Wednesday","540","1260"
"U7KGTH26f4uyKXCHt4A4cw","Friday","540","1260"
"U7KGTH26f4uyKXCHt4A4cw","Sunday","540","1200"
"VVxzmzGoRbjVV7P5bQcLfg","Saturday","600","1140"
"VVxzmzGoRbjVV7P5bQcLfg","Thursday","600","1200"
"VVxzmzGoRbjVV7P5bQcLfg","Monday","600","1200"
"VVxzmzGoRbjVV7P5bQcLfg","Tuesday","600","1200"
"VVxzmzGoRbjVV7P5bQcLfg","Wednesday","600","1200"
"VVxzmzGoRbjVV7P5bQcLfg","Friday","600","1200"
"VVxzmzGoRbjVV7P5bQcLfg","Sunday","660","1080"
"gocKJln2Icy2IyCunB1eOA","Saturday","600","60"
"gocKJln2Icy2IyCunB1eOA","Thursday","600","1260"
"gocKJln2Icy2IyCunB1eOA","Monday","600","1260"
"gocKJln2Icy2IyCunB1eOA","Tuesday","600","1260"
"gocKJln2Icy2IyCunB1eOA","Wednesday","600","1260"
"gocKJln2Icy2IyCunB1eOA","Friday","600","60"
"gocKJln2Icy2IyCunB1eOA","Sunday","720","1080"
"2kZiyGqzB5Lnc0cZgHCOfw","Saturday","480","900"
"2kZiyGqzB5Lnc0cZgHCOfw","Thursday","360","1200"
"2kZiyGqzB5Lnc0cZgHCOfw","Monday","330","1200"
"2kZiyGqzB5Lnc0cZgHCOfw","Tuesday","360","1200"
"2kZiyGqzB5Lnc0cZgHCOfw","Wednesday","330","1110"
"2kZiyGqzB5Lnc0cZgHCOfw","Friday","330","1110"
"2kZiyGqzB5Lnc0cZgHCOfw","Sunday","510","840"
"Zk584MLn3STVm1ZXpABSmA","Saturday","600","1320"
"Zk584MLn3STVm1ZXpABSmA","Thursday","600","1320"
"Zk584MLn3STVm1ZXpABSmA","Monday","600","1320"
"Zk584MLn3STVm1ZXpABSmA","Tuesday","600","1320"
"Zk584MLn3STVm1ZXpABSmA","Wednesday","600","1320"
"Zk584MLn3STVm1ZXpABSmA","Friday","600","1320"
"Zk584MLn3STVm1ZXpABSmA","Sunday","600","1320"
"tA2DT7CGQPzgA6tTcTkXDw","Saturday","1020","120"
"tA2DT7CGQPzgA6tTcTkXDw","Thursday","1020","120"
"tA2DT7CGQPzgA6tTcTkXDw","Monday","540","840"
"tA2DT7CGQPzgA6tTcTkXDw","Tuesday","1020","120"
"tA2DT7CGQPzgA6tTcTkXDw","Wednesday","1020","120"
"tA2DT7CGQPzgA6tTcTkXDw","Friday","1020","120"
"tA2DT7CGQPzgA6tTcTkXDw","Sunday","1020","120"
"E_8a66uqjHXsvb4tdGnkXA","Saturday","0","0"
"E_8a66uqjHXsvb4tdGnkXA","Thursday","0","0"
"E_8a66uqjHXsvb4tdGnkXA","Monday","0","0"
"E_8a66uqjHXsvb4tdGnkXA","Tuesday","0","0"
"E_8a66uqjHXsvb4tdGnkXA","Wednesday","0","0"
"E_8a66uqjHXsvb4tdGnkXA","Friday","0","0"
"E_8a66uqjHXsvb4tdGnkXA","Sunday","0","0"
"H0E9GjZqhEuWAIF1orTZ4A","Thursday","540","1020"
"H0E9GjZqhEuWAIF1orTZ4A","Monday","540","1020"
"H0E9GjZqhEuWAIF1orTZ4A","Tuesday","540","1020"
"H0E9GjZqhEuWAIF1orTZ4A","Wednesday","540","1020"
"H0E9GjZqhEuWAIF1orTZ4A","Friday","540","1020"
"xun1GBrZzChBLHY6NrsnMg","Saturday","480","1020"
"xun1GBrZzChBLHY6NrsnMg","Thursday","480","1080"
"xun1GBrZzChBLHY6NrsnMg","Monday","480","1080"
"xun1GBrZzChBLHY6NrsnMg","Tuesday","480","1080"
"xun1GBrZzChBLHY6NrsnMg","Wednesday","480","1080"
"xun1GBrZzChBLHY6NrsnMg","Friday","480","1080"
"yMUVflS-2SnOGafXmdHy6w","Saturday","600","1260"
"yMUVflS-2SnOGafXmdHy6w","Thursday","600","1260"
"yMUVflS-2SnOGafXmdHy6w","Monday","600","1260"
"yMUVflS-2SnOGafXmdHy6w","Tuesday","600","1260"
"yMUVflS-2SnOGafXmdHy6w","Wednesday","600","1260"
"yMUVflS-2SnOGafXmdHy6w","Friday","600","1260"
"yMUVflS-2SnOGafXmdHy6w","Sunday","600","1260"
"cIPzndsbagQGj9U1sLqLtA","Saturday","540","1020"
"cIPzndsbagQGj9U1sLqLtA","Thursday","420","1020"
"cIPzndsbagQGj9U1sLqLtA","Monday","420","1020"
"cIPzndsbagQGj9U1sLqLtA","Tuesday","420","1020"
"cIPzndsbagQGj9U1sLqLtA","Wednesday","420","1020"
"cIPzndsbagQGj9U1sLqLtA","Friday","420","1020"
"LzreyGNkVTYw4JFuSxWstA","Saturday","540","1260"
"LzreyGNkVTYw4JFuSxWstA","Thursday","540","1260"
"LzreyGNkVTYw4JFuSxWstA","Monday","540","1260"
"LzreyGNkVTYw4JFuSxWstA","Tuesday","540","1260"
"LzreyGNkVTYw4JFuSxWstA","Wednesday","540","1260"
"LzreyGNkVTYw4JFuSxWstA","Friday","540","1260"
"LzreyGNkVTYw4JFuSxWstA","Sunday","600","1260"
"m2N5lcfXv5I2TVcXcMTtOw","Saturday","360","1320"
"m2N5lcfXv5I2TVcXcMTtOw","Thursday","360","1320"
"m2N5lcfXv5I2TVcXcMTtOw","Monday","360","1320"
"m2N5lcfXv5I2TVcXcMTtOw","Tuesday","360","1320"
"m2N5lcfXv5I2TVcXcMTtOw","Wednesday","360","1320"
"m2N5lcfXv5I2TVcXcMTtOw","Friday","360","1320"
"m2N5lcfXv5I2TVcXcMTtOw","Sunday","360","1320"
"2e1jzfiHFGCRpV66gYNVbA","Saturday","420","1320"
"2e1jzfiHFGCRpV66gYNVbA","Thursday","420","1320"
"2e1jzfiHFGCRpV66gYNVbA","Monday","420","1320"
"2e1jzfiHFGCRpV66gYNVbA","Tuesday","420","1320"
"2e1jzfiHFGCRpV66gYNVbA","Wednesday","420","1320"
"2e1jzfiHFGCRpV66gYNVbA","Friday","420","1320"
"2e1jzfiHFGCRpV66gYNVbA","Sunday","420","1320"
"L9UYbtAUOcfTgZFimehlXw","Saturday","420","1320"
"L9UYbtAUOcfTgZFimehlXw","Thursday","420","1260"
"L9UYbtAUOcfTgZFimehlXw","Monday","420","1260"
"L9UYbtAUOcfTgZFimehlXw","Tuesday","420","1260"
"L9UYbtAUOcfTgZFimehlXw","Wednesday","420","1260"
"L9UYbtAUOcfTgZFimehlXw","Friday","420","1320"
"L9UYbtAUOcfTgZFimehlXw","Sunday","420","1260"
"WEUgyNNslbwhqYgku8Gt3Q","Saturday","660","1320"
"WEUgyNNslbwhqYgku8Gt3Q","Thursday","660","1320"
"WEUgyNNslbwhqYgku8Gt3Q","Monday","660","1320"
"WEUgyNNslbwhqYgku8Gt3Q","Tuesday","660","1320"
"WEUgyNNslbwhqYgku8Gt3Q","Wednesday","660","1320"
"WEUgyNNslbwhqYgku8Gt3Q","Friday","660","1320"
"WEUgyNNslbwhqYgku8Gt3Q","Sunday","660","1260"
"5wefpQ4OhJ4srP6j1vLTWw","Saturday","600","1200"
"5wefpQ4OhJ4srP6j1vLTWw","Thursday","480","1320"
"5wefpQ4OhJ4srP6j1vLTWw","Monday","480","1320"
"5wefpQ4OhJ4srP6j1vLTWw","Tuesday","480","1320"
"5wefpQ4OhJ4srP6j1vLTWw","Wednesday","480","1320"
"5wefpQ4OhJ4srP6j1vLTWw","Friday","480","1320"
"5wefpQ4OhJ4srP6j1vLTWw","Sunday","600","1200"
"Sodko0hlMg7F5doNJGKcWQ","Saturday","660","1350"
"Sodko0hlMg7F5doNJGKcWQ","Thursday","660","1290"
"Sodko0hlMg7F5doNJGKcWQ","Monday","660","1290"
"Sodko0hlMg7F5doNJGKcWQ","Tuesday","660","1290"
"Sodko0hlMg7F5doNJGKcWQ","Wednesday","660","1290"
"Sodko0hlMg7F5doNJGKcWQ","Friday","660","1350"
"Sodko0hlMg7F5doNJGKcWQ","Sunday","660","1290"
"bKRpIJvOxh65a-koMa1V7w","Saturday","600","1260"
"bKRpIJvOxh65a-koMa1V7w","Thursday","600","1260"
"bKRpIJvOxh65a-koMa1V7w","Monday","600","1260"
"bKRpIJvOxh65a-koMa1V7w","Tuesday","600","1260"
"bKRpIJvOxh65a-koMa1V7w","Wednesday","600","1260"
"bKRpIJvOxh65a-koMa1V7w","Friday","600","1260"
"bKRpIJvOxh65a-koMa1V7w","Sunday","660","1080"
"3DIG0gD6rL7AmukW3cdeKg","Saturday","450","1050"
"3DIG0gD6rL7AmukW3cdeKg","Thursday","450","1050"
"3DIG0gD6rL7AmukW3cdeKg","Monday","450","1050"
"3DIG0gD6rL7AmukW3cdeKg","Tuesday","450","1050"
"3DIG0gD6rL7AmukW3cdeKg","Wednesday","450","1050"
"3DIG0gD6rL7AmukW3cdeKg","Friday","450","1050"
"1U__JyhW9eiZ2z4djki1WA","Saturday","540","1020"
"1U__JyhW9eiZ2z4djki1WA","Thursday","480","1080"
"1U__JyhW9eiZ2z4djki1WA","Monday","480","1080"
"1U__JyhW9eiZ2z4djki1WA","Tuesday","480","1080"
"1U__JyhW9eiZ2z4djki1WA","Wednesday","480","1080"
"1U__JyhW9eiZ2z4djki1WA","Friday","480","1080"
"UtUXhKh7vOVvWJF48IzJvQ","Saturday","660","1380"
"UtUXhKh7vOVvWJF48IzJvQ","Thursday","660","1320"
"UtUXhKh7vOVvWJF48IzJvQ","Monday","660","1320"
"UtUXhKh7vOVvWJF48IzJvQ","Tuesday","660","1320"
"UtUXhKh7vOVvWJF48IzJvQ","Wednesday","660","1320"
"UtUXhKh7vOVvWJF48IzJvQ","Friday","660","1380"
"UtUXhKh7vOVvWJF48IzJvQ","Sunday","660","1320"
"NJTIb6bro3gmfo7Gp6rDLg","Saturday","600","1380"
"NJTIb6bro3gmfo7Gp6rDLg","Thursday","600","1260"
"NJTIb6bro3gmfo7Gp6rDLg","Monday","600","1260"
"NJTIb6bro3gmfo7Gp6rDLg","Tuesday","600","1260"
"NJTIb6bro3gmfo7Gp6rDLg","Wednesday","600","1260"
"NJTIb6bro3gmfo7Gp6rDLg","Friday","600","1380"
"NJTIb6bro3gmfo7Gp6rDLg","Sunday","600","1260"
"N8xl5Wroth6Z-JZlJHQwPw","Saturday","720","0"
"N8xl5Wroth6Z-JZlJHQwPw","Thursday","540","960"
"N8xl5Wroth6Z-JZlJHQwPw","Monday","540","960"
"N8xl5Wroth6Z-JZlJHQwPw","Tuesday","540","960"
"N8xl5Wroth6Z-JZlJHQwPw","Wednesday","540","960"
"N8xl5Wroth6Z-JZlJHQwPw","Friday","720","0"
"N8xl5Wroth6Z-JZlJHQwPw","Sunday","720","0"
"u3HMalNH-xBgZUXjnH3O6Q","Saturday","600","1080"
"u3HMalNH-xBgZUXjnH3O6Q","Thursday","600","1140"
"u3HMalNH-xBgZUXjnH3O6Q","Monday","600","1140"
"u3HMalNH-xBgZUXjnH3O6Q","Tuesday","600","1140"
"u3HMalNH-xBgZUXjnH3O6Q","Wednesday","600","1140"
"u3HMalNH-xBgZUXjnH3O6Q","Friday","600","1140"
"u3HMalNH-xBgZUXjnH3O6Q","Sunday","660","1020"
"5ELF1BKGUhYbDd51WM4JGA","Saturday","420","1320"
"5ELF1BKGUhYbDd51WM4JGA","Thursday","420","1320"
"5ELF1BKGUhYbDd51WM4JGA","Monday","420","1320"
"5ELF1BKGUhYbDd51WM4JGA","Tuesday","420","1320"
"5ELF1BKGUhYbDd51WM4JGA","Wednesday","420","1320"
"5ELF1BKGUhYbDd51WM4JGA","Friday","420","1320"
"5ELF1BKGUhYbDd51WM4JGA","Sunday","420","1260"
"WHd8fLeMeWKUK6sPyeB-UA","Saturday","660","1380"
"WHd8fLeMeWKUK6sPyeB-UA","Thursday","660","1320"
"WHd8fLeMeWKUK6sPyeB-UA","Monday","660","1320"
"WHd8fLeMeWKUK6sPyeB-UA","Tuesday","660","1320"
"WHd8fLeMeWKUK6sPyeB-UA","Wednesday","660","1320"
"WHd8fLeMeWKUK6sPyeB-UA","Friday","660","1380"
"WHd8fLeMeWKUK6sPyeB-UA","Sunday","660","1320"
"WUZxVr_CaRqEQgzvyeK5tw","Saturday","600","1260"
"WUZxVr_CaRqEQgzvyeK5tw","Thursday","600","1260"
"WUZxVr_CaRqEQgzvyeK5tw","Monday","600","1260"
"WUZxVr_CaRqEQgzvyeK5tw","Tuesday","600","1260"
"WUZxVr_CaRqEQgzvyeK5tw","Wednesday","600","1260"
"WUZxVr_CaRqEQgzvyeK5tw","Friday","600","1260"
"WUZxVr_CaRqEQgzvyeK5tw","Sunday","600","1140"
"-E6XYf1ce1NCtV3QQI-3xA","Saturday","660","1380"
"-E6XYf1ce1NCtV3QQI-3xA","Thursday","660","1320"
"-E6XYf1ce1NCtV3QQI-3xA","Monday","660","1320"
"-E6XYf1ce1NCtV3QQI-3xA","Tuesday","660","1320"
"-E6XYf1ce1NCtV3QQI-3xA","Wednesday","660","1320"
"-E6XYf1ce1NCtV3QQI-3xA","Friday","660","1380"
"-E6XYf1ce1NCtV3QQI-3xA","Sunday","660","1320"
"XEdBJi1WZzvatmkxFEIlOw","Saturday","540","1260"
"XEdBJi1WZzvatmkxFEIlOw","Thursday","540","1260"
"XEdBJi1WZzvatmkxFEIlOw","Monday","540","1260"
"XEdBJi1WZzvatmkxFEIlOw","Tuesday","540","1260"
"XEdBJi1WZzvatmkxFEIlOw","Wednesday","540","1260"
"XEdBJi1WZzvatmkxFEIlOw","Friday","540","1260"
"XEdBJi1WZzvatmkxFEIlOw","Sunday","600","1080"
"mkvWFODsaXHe5MXAyDnRWw","Saturday","540","1260"
"mkvWFODsaXHe5MXAyDnRWw","Thursday","660","1260"
"mkvWFODsaXHe5MXAyDnRWw","Monday","660","1260"
"mkvWFODsaXHe5MXAyDnRWw","Tuesday","660","1260"
"mkvWFODsaXHe5MXAyDnRWw","Wednesday","660","1260"
"mkvWFODsaXHe5MXAyDnRWw","Friday","660","1260"
"mkvWFODsaXHe5MXAyDnRWw","Sunday","540","1260"
"rlrSUtmUnM84AVb616Qy6Q","Saturday","480","1050"
"rlrSUtmUnM84AVb616Qy6Q","Thursday","480","1050"
"rlrSUtmUnM84AVb616Qy6Q","Monday","480","1050"
"rlrSUtmUnM84AVb616Qy6Q","Tuesday","480","1050"
"rlrSUtmUnM84AVb616Qy6Q","Wednesday","480","1050"
"rlrSUtmUnM84AVb616Qy6Q","Friday","480","1050"
"rlrSUtmUnM84AVb616Qy6Q","Sunday","540","1020"
"LorMcT1SQi_jS361mSKKzA","Saturday","480","660"
"LorMcT1SQi_jS361mSKKzA","Thursday","600","1170"
"LorMcT1SQi_jS361mSKKzA","Monday","360","1170"
"LorMcT1SQi_jS361mSKKzA","Tuesday","600","1170"
"LorMcT1SQi_jS361mSKKzA","Wednesday","360","1170"
"LorMcT1SQi_jS361mSKKzA","Friday","360","1110"
"F5-k-QxSGuK3oGNMknFFDw","Saturday","360","1260"
"F5-k-QxSGuK3oGNMknFFDw","Thursday","360","1260"
"F5-k-QxSGuK3oGNMknFFDw","Monday","360","1260"
"F5-k-QxSGuK3oGNMknFFDw","Tuesday","360","1260"
"F5-k-QxSGuK3oGNMknFFDw","Wednesday","360","1260"
"F5-k-QxSGuK3oGNMknFFDw","Friday","360","1260"
"F5-k-QxSGuK3oGNMknFFDw","Sunday","480","1200"
"pz-jypT4fEPQKr9RZtVdAw","Saturday","660","180"
"pz-jypT4fEPQKr9RZtVdAw","Thursday","660","180"
"pz-jypT4fEPQKr9RZtVdAw","Monday","660","1200"
"pz-jypT4fEPQKr9RZtVdAw","Tuesday","660","1200"
"pz-jypT4fEPQKr9RZtVdAw","Wednesday","660","1200"
"pz-jypT4fEPQKr9RZtVdAw","Friday","660","180"
"-NGrzJp0dX5pK3qdGSaspw","Saturday","600","1020"
"-NGrzJp0dX5pK3qdGSaspw","Thursday","600","1140"
"-NGrzJp0dX5pK3qdGSaspw","Monday","600","1140"
"-NGrzJp0dX5pK3qdGSaspw","Tuesday","600","1140"
"-NGrzJp0dX5pK3qdGSaspw","Wednesday","600","1140"
"-NGrzJp0dX5pK3qdGSaspw","Friday","600","1140"
"-NGrzJp0dX5pK3qdGSaspw","Sunday","600","1020"
"aACW1qAdOfgcU8yX61dOFw","Saturday","660","1380"
"aACW1qAdOfgcU8yX61dOFw","Thursday","660","1320"
"aACW1qAdOfgcU8yX61dOFw","Monday","660","1320"
"aACW1qAdOfgcU8yX61dOFw","Tuesday","660","1320"
"aACW1qAdOfgcU8yX61dOFw","Wednesday","660","1320"
"aACW1qAdOfgcU8yX61dOFw","Friday","660","1380"
"aACW1qAdOfgcU8yX61dOFw","Sunday","660","1320"
"rPp509oz4oFEdncoo7v_HA","Saturday","660","1320"
"rPp509oz4oFEdncoo7v_HA","Thursday","660","1260"
"rPp509oz4oFEdncoo7v_HA","Monday","660","1260"
"rPp509oz4oFEdncoo7v_HA","Tuesday","660","1260"
"rPp509oz4oFEdncoo7v_HA","Wednesday","660","1260"
"rPp509oz4oFEdncoo7v_HA","Friday","660","1320"
"rPp509oz4oFEdncoo7v_HA","Sunday","660","1260"
"kP_NxoI4DyQ1y60i5xsTCQ","Saturday","360","1380"
"kP_NxoI4DyQ1y60i5xsTCQ","Thursday","360","1380"
"kP_NxoI4DyQ1y60i5xsTCQ","Monday","360","1380"
"kP_NxoI4DyQ1y60i5xsTCQ","Tuesday","360","1380"
"kP_NxoI4DyQ1y60i5xsTCQ","Wednesday","360","1380"
"kP_NxoI4DyQ1y60i5xsTCQ","Friday","360","1380"
"kP_NxoI4DyQ1y60i5xsTCQ","Sunday","360","1380"
"xbZo8aMOOobPRzHKqmA88g","Saturday","630","1380"
"xbZo8aMOOobPRzHKqmA88g","Thursday","630","1320"
"xbZo8aMOOobPRzHKqmA88g","Monday","630","1320"
"xbZo8aMOOobPRzHKqmA88g","Tuesday","630","1320"
"xbZo8aMOOobPRzHKqmA88g","Wednesday","630","1320"
"xbZo8aMOOobPRzHKqmA88g","Friday","630","1380"
"xbZo8aMOOobPRzHKqmA88g","Sunday","630","1320"
"SGGZ6l345YTww09IHxtoew","Saturday","660","1200"
"SGGZ6l345YTww09IHxtoew","Thursday","660","1200"
"SGGZ6l345YTww09IHxtoew","Monday","660","1200"
"SGGZ6l345YTww09IHxtoew","Tuesday","660","1200"
"SGGZ6l345YTww09IHxtoew","Wednesday","660","1200"
"SGGZ6l345YTww09IHxtoew","Friday","660","1200"
"SGGZ6l345YTww09IHxtoew","Sunday","720","1020"
"lSlfbGPYtQ8bARSEiN9cYw","Saturday","480","0"
"lSlfbGPYtQ8bARSEiN9cYw","Thursday","480","0"
"lSlfbGPYtQ8bARSEiN9cYw","Monday","480","0"
"lSlfbGPYtQ8bARSEiN9cYw","Tuesday","480","0"
"lSlfbGPYtQ8bARSEiN9cYw","Wednesday","480","0"
"lSlfbGPYtQ8bARSEiN9cYw","Friday","480","0"
"lSlfbGPYtQ8bARSEiN9cYw","Sunday","480","0"
"a-U3SLb6j_M3AYzMAKwK_g","Saturday","360","360"
"a-U3SLb6j_M3AYzMAKwK_g","Thursday","360","360"
"a-U3SLb6j_M3AYzMAKwK_g","Monday","360","360"
"a-U3SLb6j_M3AYzMAKwK_g","Tuesday","360","360"
"a-U3SLb6j_M3AYzMAKwK_g","Wednesday","360","360"
"a-U3SLb6j_M3AYzMAKwK_g","Friday","360","360"
"a-U3SLb6j_M3AYzMAKwK_g","Sunday","360","360"
"N4KDipEdv7lCYYtFv-oKyg","Saturday","540","1080"
"N4KDipEdv7lCYYtFv-oKyg","Thursday","480","1260"
"N4KDipEdv7lCYYtFv-oKyg","Monday","480","1260"
"N4KDipEdv7lCYYtFv-oKyg","Tuesday","480","1260"
"N4KDipEdv7lCYYtFv-oKyg","Wednesday","480","1260"
"N4KDipEdv7lCYYtFv-oKyg","Friday","480","1260"
"N4KDipEdv7lCYYtFv-oKyg","Sunday","540","1080"
"vWoCMo8hrglD_ChW8z3brg","Saturday","420","1080"
"vWoCMo8hrglD_ChW8z3brg","Thursday","420","1080"
"vWoCMo8hrglD_ChW8z3brg","Monday","420","1080"
"vWoCMo8hrglD_ChW8z3brg","Tuesday","420","1080"
"vWoCMo8hrglD_ChW8z3brg","Wednesday","420","1080"
"vWoCMo8hrglD_ChW8z3brg","Friday","420","1080"
"joxWCp6dgN-kTE9GMziwjA","Saturday","720","1320"
"joxWCp6dgN-kTE9GMziwjA","Thursday","660","900"
"joxWCp6dgN-kTE9GMziwjA","Monday","660","900"
"joxWCp6dgN-kTE9GMziwjA","Tuesday","990","1260"
"joxWCp6dgN-kTE9GMziwjA","Wednesday","990","1260"
"joxWCp6dgN-kTE9GMziwjA","Friday","990","1290"
"joxWCp6dgN-kTE9GMziwjA","Sunday","990","1260"
"-Nd5eId2iqnFvAMNgRBgpA","Saturday","660","1380"
"-Nd5eId2iqnFvAMNgRBgpA","Thursday","660","1320"
"-Nd5eId2iqnFvAMNgRBgpA","Monday","660","1260"
"-Nd5eId2iqnFvAMNgRBgpA","Tuesday","660","1260"
"-Nd5eId2iqnFvAMNgRBgpA","Wednesday","660","1320"
"-Nd5eId2iqnFvAMNgRBgpA","Friday","660","1380"
"-Nd5eId2iqnFvAMNgRBgpA","Sunday","660","1320"
"HLbtxdO4NjwrByexahGKbA","Saturday","600","1320"
"HLbtxdO4NjwrByexahGKbA","Thursday","600","1320"
"HLbtxdO4NjwrByexahGKbA","Monday","600","1320"
"HLbtxdO4NjwrByexahGKbA","Tuesday","600","1320"
"HLbtxdO4NjwrByexahGKbA","Wednesday","600","1320"
"HLbtxdO4NjwrByexahGKbA","Friday","600","1320"
"HLbtxdO4NjwrByexahGKbA","Sunday","600","1320"
"bfDQai9X59uWK-XgP0t6rA","Saturday","660","120"
"bfDQai9X59uWK-XgP0t6rA","Thursday","660","120"
"bfDQai9X59uWK-XgP0t6rA","Monday","660","120"
"bfDQai9X59uWK-XgP0t6rA","Tuesday","660","120"
"bfDQai9X59uWK-XgP0t6rA","Wednesday","660","120"
"bfDQai9X59uWK-XgP0t6rA","Friday","660","120"
"bfDQai9X59uWK-XgP0t6rA","Sunday","660","120"
"qAORECtABjr_FsvSzy1apw","Saturday","600","1320"
"qAORECtABjr_FsvSzy1apw","Thursday","600","1320"
"qAORECtABjr_FsvSzy1apw","Monday","600","1320"
"qAORECtABjr_FsvSzy1apw","Tuesday","600","1320"
"qAORECtABjr_FsvSzy1apw","Wednesday","600","1320"
"qAORECtABjr_FsvSzy1apw","Friday","600","1320"
"qAORECtABjr_FsvSzy1apw","Sunday","600","1320"
"ctrgV3Yn-DGWhF9_DCukaA","Saturday","480","1200"
"ctrgV3Yn-DGWhF9_DCukaA","Thursday","480","1200"
"ctrgV3Yn-DGWhF9_DCukaA","Monday","480","1200"
"ctrgV3Yn-DGWhF9_DCukaA","Tuesday","480","1200"
"ctrgV3Yn-DGWhF9_DCukaA","Wednesday","480","1200"
"ctrgV3Yn-DGWhF9_DCukaA","Friday","480","1200"
"ctrgV3Yn-DGWhF9_DCukaA","Sunday","480","1200"
"tVeQQiToNbFm7kwuBEZPNg","Saturday","540","1140"
"tVeQQiToNbFm7kwuBEZPNg","Thursday","540","1140"
"tVeQQiToNbFm7kwuBEZPNg","Monday","540","1140"
"tVeQQiToNbFm7kwuBEZPNg","Tuesday","540","1140"
"tVeQQiToNbFm7kwuBEZPNg","Wednesday","540","1140"
"tVeQQiToNbFm7kwuBEZPNg","Friday","540","1140"
"tVeQQiToNbFm7kwuBEZPNg","Sunday","600","1020"
"BlmBPGYjOoFL25CXCin75g","Saturday","420","1140"
"BlmBPGYjOoFL25CXCin75g","Thursday","420","1140"
"BlmBPGYjOoFL25CXCin75g","Monday","420","1140"
"BlmBPGYjOoFL25CXCin75g","Tuesday","420","1140"
"BlmBPGYjOoFL25CXCin75g","Wednesday","420","1140"
"BlmBPGYjOoFL25CXCin75g","Friday","420","1200"
"AmzGu4DeUy69_XLbcQqQug","Saturday","660","0"
"AmzGu4DeUy69_XLbcQqQug","Thursday","660","1320"
"AmzGu4DeUy69_XLbcQqQug","Monday","660","1320"
"AmzGu4DeUy69_XLbcQqQug","Tuesday","660","1320"
"AmzGu4DeUy69_XLbcQqQug","Wednesday","660","1320"
"AmzGu4DeUy69_XLbcQqQug","Friday","660","0"
"AmzGu4DeUy69_XLbcQqQug","Sunday","660","1380"
"S8vszZv8Ohw_EYV85IpDZw","Saturday","600","1080"
"S8vszZv8Ohw_EYV85IpDZw","Thursday","600","1260"
"S8vszZv8Ohw_EYV85IpDZw","Monday","600","1260"
"S8vszZv8Ohw_EYV85IpDZw","Tuesday","600","1260"
"S8vszZv8Ohw_EYV85IpDZw","Wednesday","600","1260"
"S8vszZv8Ohw_EYV85IpDZw","Friday","600","1260"
"S8vszZv8Ohw_EYV85IpDZw","Sunday","720","1020"
"3P0HA0T93pGTOCqB0OqxUg","Saturday","600","1020"
"3P0HA0T93pGTOCqB0OqxUg","Thursday","570","1050"
